,full_name,influencer_id,influencer_pk,segment_category_cd,segment_category_name,statistics_type
4017,happy day,dkbybbs2,1910694658,2,음식,biography
4018,반짝반짝,love289811,5467814096,2,음식,biography
4019,,jog9099,2239285045,2,음식,biography
4020,쭈영,ju74230,4093650884,2,음식,biography
4021,anny_choi_,anny_choi_,3472518877,2,음식,biography
4022,곰수니,gomsuni_kyoungmi_k,3899450940,2,음식,biography
4023,심마찌,simmazzi,2936907596,2,음식,biography
4024,김은댕❤,kimbly_0713,1732928406,2,음식,biography
4025,Ericashin,ericashin.naver,3096971680,2,음식,biography
4026,jyulmam,jyulmam,1657053764,2,음식,biography
4027,SHIN*,eribst,45173075,2,음식,biography
4028,Yoon Ji Hyeon,bbo_ya__,1246940105,2,음식,biography
4029,Na Yeong Shin,violetcafe2,3656279116,2,음식,biography
4030,프라임에셋,mypension79,4237026233,2,음식,biography
4031,처음처럼,firstsoju,1746524599,2,음식,biography
4032,"스미홈트 ""스스로 미(美)를 가꾸어라""",smitruti1010,1653224145,2,음식,biography
4033,식사를준비하는시간 🎗,mos_story,1159286009,2,음식,biography
4034,Son taeyoung 손태영(actress),sontaeyoung_official,1483918031,2,음식,biography
4035,빈앤준,binandjun,2255763484,2,음식,biography
4036,로블리,ruda__lee,1792867495,2,음식,biography
4037,뷰티 패션 사랑,smilejoanna22,1904888830,2,음식,biography
4038,내 인생의 버킷리스트  #Love  #Happy,913mr,3140792962,2,음식,biography
4039,뷰티인플루언서 양뉴씨💋 뷰티 패션 먹방 일상,chocoessen,3114451101,2,음식,biography
4040,유블리,sawalleee,4638598882,2,음식,biography
4041,gracey,atasirasiku,1100879091,2,음식,biography
4042,딩고푸드 공식 인스타그램,dingo_food,2294973405,2,음식,biography
4043,소소한 일상 그리다,awonmom81,1958727805,2,음식,biography
4044,라니 | 뷰티블로거 & 패션블로거,kimran0902,622361272,2,음식,biography
4045,예그리나,yeegreena,2319728894,2,음식,biography
4046,제주 _수진🌿 #옥돔며느리 🐟,k.sujan,264332687,2,음식,biography
4047,로씨,rossi617,6058814713,2,음식,biography
4048,조현아,tenomahj,565415837,2,음식,biography
4049,stranger,cateyejh,1305444731,2,음식,biography
4050,bonnygirl_,bonnygirl_,398704373,2,음식,biography
4051,Niky Kim 니키,nikykim,1103484700,2,음식,biography
4052,Youngmi 스마일~,lym1004567,1813855908,2,음식,biography
4053,SweetPekoe💘,sweetpekoe,2729817,2,음식,biography
4054,Karen C,bluekey40,1561152289,2,음식,biography
4055,소통해요💞Heesta,hee2211,3032900969,2,음식,biography
4056,홀릭줄리아,jungeun_julia_kim,1284223100,2,음식,biography
4057,행복이가득한집,homelivingkorea,3081883422,2,음식,biography
4058,나영,na0.choi,2058400305,2,음식,biography
4059,끄앙주,kkangddol,561895062,2,음식,biography
4060,잘노는언니,moonv616,1552921671,2,음식,biography
4061,♡초코슈슈,chocosusu_,2201324299,2,음식,biography
4062,Angela’s Food Trip✨💋,foodie_angela,1351326230,2,음식,biography
4063,푸키베베 🧚‍♀️ 이정현,pookybebe,1715872918,2,음식,biography
4064,soru👭jj,sorujj,2896513077,2,음식,biography
4065,Elle,elle_table,3229888,2,음식,biography
4066,노희영,hino2033,1619185459,2,음식,biography
4067,,rang.jh,5852453086,2,음식,biography
4068,다다푸드 DADA Food,dada_food_,4985954097,2,음식,biography
4069,나지,i.am.hwan,1558086531,2,음식,biography
4070,Taehee Kim 김태희,taehee.moment,267739895,2,음식,biography
4071,럽썬테이블🎗,lovessun_,1065419658,2,음식,biography
4072,Tiff Baby🌸,tiff_wanna.be,4619242203,2,음식,biography
4073,Min Ho Park,g_shutter_park,1052521478,2,음식,biography
4074,David,turbo8833,1406939752,2,음식,biography
4075,일도씨,luv_ildo,1117836198,2,음식,biography
4076,koh🦋,como_1996,1420053704,2,음식,biography
4077,JEEMIN,jiminidaa,1463298515,2,음식,biography
4078,조희선 choheesun 공간디자이너,choheesun95,762727898,2,음식,biography
4079,카푸치노킴,cappuccinokim,1910907367,2,음식,biography
4080,tvN 집밥백선생,tvnzipbob,1753133397,2,음식,biography
4081,SADA ❣️ 우사다,sooji0911,646823405,2,음식,biography
4082,Lee H.S,ilys0101,1637815988,2,음식,biography
4083,iamfoodstylist | 아이엠푸드스타일리스트,iamfoodstylist,451680195,2,음식,biography
4084,onlygram,onlygram_,1963204775,2,음식,biography
4085,sun's kitchen,suns_kitchen,1463067098,2,음식,biography
4086,해닝🎗,hae_ning,1649964280,2,음식,biography
4087,#킴여사 #젊줌마 되긔,alldct,1525561132,2,음식,biography
4088,두잇(Do Eat),do__eat,4978796817,2,음식,biography
4089,,twoy2,950984692,2,음식,biography
4090,매일매일 행복이 뿜뿜 🤩 사랑이🐶,shu_shuvely,573999530,2,음식,biography
4091,Change Leader / Mentor,nizi.yoon,12761108,2,음식,biography
4092,한은혜/Han_E,rachel_han_yolo,3235209461,2,음식,biography
4093,Hyejoon Michelle Kim,miel_jade,1775783,2,음식,biography
4094,정대현,daehyun2ya,602484586,2,음식,biography
4095,뙈지ಣ🐽ഒ,ddweji,4664672061,2,음식,biography
4096,"Myoung Eun ,CHA",redpanda1423,1016934881,2,음식,biography
4097,magazine.F,food.magazine.f,7298261132,2,음식,biography
4098,마도로스펫,matroospet,1539144115,2,음식,biography
4099,양준상,drislandguy,1141381068,2,음식,biography
4100,엘리,heybeauty7185,3143803090,2,음식,biography
4101,러블리 인,siyou2001,1494931896,2,음식,biography
4102,"니모언니,온니",nice_nemo,2018970597,2,음식,biography
4103,명랑남매,cutesiwoo,1778538847,2,음식,biography
4104,그리다,leeeun30,207021215,2,음식,biography
4105,Ines Song,ines_song,1215823815,2,음식,biography
4106,Chohee Kim,vchochov,1444880042,2,음식,biography
4107,핫플 도장깨기 😝,sin5848,1561186189,2,음식,biography
4108,이승민 LEE SEUNGMIN 李昇玟,cokecolamasidda,230841235,2,음식,biography
4109,JENNY,rangrangrangrangrang,1621869650,2,음식,biography
4110,kate,hey.vak,1467960833,2,음식,biography
4111,메이크업아티스트 김보라,bbyongx2,797344989,2,음식,biography
4112,Maria(Soyun Seong),maria_smh,1451898658,2,음식,biography
4113,형석 이,lhs1250,2731931832,2,음식,biography
4114,일산댁👰🏻,gogigogi_gogigogi,704111925,2,음식,biography
4115,이그래,grace902_,1207751214,2,음식,biography
4116,혜지Hyeji,heddui210,4176441314,2,음식,biography
4117,#두빛나래,go.hyunju1,1732191428,2,음식,biography
4118,지안스프링,jian_spring,855923,2,음식,biography
4119,haeun lovejun,haeun_lovejun,2094059670,2,음식,biography
4120,miya,kem722,2436298208,2,음식,biography
4121,🧀 치 즈 🧀,cheez__z,6867331630,2,음식,biography
4122,이지혜,gimcan1566,3254300110,2,음식,biography
4123,안태경,ann_tiiii_,1943428480,2,음식,biography
4124,우서기 몽라니,kamma_ws_deng,582462364,2,음식,biography
4125,보람,boram_0410,1587262083,2,음식,biography
4126,김야빵😚야빵스타그램🌸,kimyabbang,5172174220,2,음식,biography
4127,먹고 꾸미고 즐기는 또지의 공간,ddojiddo,6810759968,2,음식,biography
4128,혜미니예유,jang.hmin,1445723619,2,음식,biography
4129,안재효,bbjhyo,3003049690,2,음식,biography
4130,뷰티💋패션👜먹방  쿨걸그램👙,cool1773,1123158667,2,음식,biography
4131,인사이트 푸드,insight_food,2519084855,2,음식,biography
4132,홍사운드,hong_sound,2932250264,2,음식,biography
4133,퐁당퐁당 💦,slove407,1647279110,2,음식,biography
4134,endolpin79,endolpin79,1903356866,2,음식,biography
4135,💎 베이비아지 💎,babyaji,2119975718,2,음식,biography
4136,벨루가,hi_beluga,2373304369,2,음식,biography
4137,쁘니롱,renai0329,2262914671,2,음식,biography
4138,♡에밀리♡,sweet_emily9,2012689720,2,음식,biography
4139,달콤긍정,1524sck,1837578329,2,음식,biography
4140,무스미엘,moussemiel,2157626876,2,음식,biography
4141,뷰티모델 꿀냥이X모델견키키,819_kikobam,1369239811,2,음식,biography
4142,지니 home,jins404,4039066711,2,음식,biography
4143,행복만땅💕💕,gey3180,1996685980,2,음식,biography
4144,쁘띠봉봉 🎀,petitbonbon_wondermom,1125624610,2,음식,biography
4145,산지직송 건강한 먹거리 “땡큐파머스”,thankyoufarmers,6068298093,2,음식,biography
4146,guramy,jisussi46,10324503,2,음식,biography
4147,올리브 매거진 코리아,olivem_korea,1513165611,2,음식,biography
4148,제시둥둥💞,jesi0616,3141535909,2,음식,biography
4149,꿈달,thedreamingmoon,2083492750,2,음식,biography
4150,러블리셉👪,joseph_iuay,1743030903,2,음식,biography
4151,미자언니네 이바지음식 신부이바지음식 도시락 단체도시락,mijainsta,3321267007,2,음식,biography
4152,#레시피전문가#레시피디자이너#푸드스타,cjfoodstar,1732536600,2,음식,biography
4153,MOTHER.co 마더코,mother.co_official,4782621803,2,음식,biography
4154,미스터피자,mrpizzalove,1413342130,2,음식,biography
4155,웃으면서살자🥰,aaaaaa0804,6768643806,2,음식,biography
4156,레이싱모델 주현하,zzoo_hha,3695001825,2,음식,biography
4157,아이주도이유식/유아식/blw/아이식단/유아식레시피,blwlime,5372648431,2,음식,biography
4158,xᴵᴬᴼᴶᴵᴺᴳ (행복나무),xiaojing95,17021069,2,음식,biography
4159,김은미,happy0395,1743134269,2,음식,biography
4160,푸드장,foodjang,2137623085,2,음식,biography
4161,캔디드_지영,candid.kr,1559393802,2,음식,biography
4162,프리지아,freesia21722,3131625061,2,음식,biography
4163,내추럴발란스 공식 인스타그램,natural_balance_kr,2539217316,2,음식,biography
4164,로즈서니,rosesunny21,2277337113,2,음식,biography
4165,코브라독스,cobradogs_ldw,1722781880,2,음식,biography
4166,주인님,habam_food,1578717004,2,음식,biography
4167,바다바라기 :: 울산맛집 No.1,badabaraki,1743315119,2,음식,biography
4168,"화양연화
그대 꽃이 되어라🌸",csmansoo2075,2245036437,2,음식,biography
4169,울산케이터링 울산수제도시락 울산대관 마리파스타,maripasta_chefmari,3026785833,2,음식,biography
4170,미티,mitistory,2028539869,2,음식,biography
4171,지안홀릭🌿,kwuiseon,2957173288,2,음식,biography
4172,플라워쩡💄 🍂❣️,flowerjjung81,1412866908,2,음식,biography
4173,🌟 미 노 야 놀 자 🌟,minoya__nolja,1928005154,2,음식,biography
4174,양지원,yjiwon1,1692452531,2,음식,biography
4175,달코밍,dkfk4774,1598511177,2,음식,biography
4176,꿀모닝 (지현진),zksxkfltm13,3099060256,2,음식,biography
4177,엄마표요리,eatmother,6686460353,2,음식,biography
4178,이동미🌿,dongmi__lee,1793357957,2,음식,biography
4179,해나 Hannah,ang6624,2866051175,2,음식,biography
4180,별꽁달꽁,binbincoo,3800127283,2,음식,biography
4181,곰언니,qqqwww4567,3014466343,2,음식,biography
4182,샤랑남매❤️ 육아 리빙 뷰티 패션 ❤,srjhrang,1452308416,2,음식,biography
4183,무한엄양,eaum0801,3054460031,2,음식,biography
4184,칠공이스토리 702story®,702story,2948885484,2,음식,biography
4185,해피아루,happy_aroo,1575605520,2,음식,biography
4186,모디,yoonheesun1179,2312382003,2,음식,biography
4187,꼬맹의 뷰티풀라이프,kkomaeng0,2235901556,2,음식,biography
4188,짱아슘,0227csm,1728232101,2,음식,biography
4189,마이엘,k30811,1521011959,2,음식,biography
4190,아꼬은,aggob,1933477753,2,음식,biography
4191,k여사,hawamom,401842679,2,음식,biography
4192,지야♥,jiyasrh,2272033514,2,음식,biography
4193,아로미키친,aromi_kitchen,4359891998,2,음식,biography
4194,김습습 Double Soup,doublesoup,4475701104,2,음식,biography
4195,뎅구리,deng_gury,2121616422,2,음식,biography
4196,문디가씨나,moondyga,2096959191,2,음식,biography
4197,콩봇,binscong,1816724450,2,음식,biography
4198,꿈마💕,dreammaam,4561865031,2,음식,biography
4199,꽃자매애미쿡,ggool25,1524857384,2,음식,biography
4200,이인숙,iinsug1483,5496950609,2,음식,biography
4201,달바라기,2soulmoon,4079586562,2,음식,biography
4202,땡글이네,mihohyunju,1633559346,2,음식,biography
4203,러블리초이,umji_choi,2620686585,2,음식,biography
4204,이혜정,bigmamahj3,1914030940,2,음식,biography
4205,김효진 🌷,hyojjang2ya,1309299598,2,음식,biography
4206,사는게 꽃같은🌸철부지만년새댁👧먹기위해운동💪저녁있는삶🥰,gucci_table,1052609882,2,음식,biography
4207,숨마ꕤ,sssoonma,2936834884,2,음식,biography
4208,박양경,sky102121,1760984238,2,음식,biography
4209,,ljhhhy2,4487867128,2,음식,biography
4210,길쭉이네 🏡💕,eunjin_1225,2250901981,2,음식,biography
4211,누니♡라미,danmi0204,1730019329,2,음식,biography
4212,비운마음,mhhan71,1522855838,2,음식,biography
4213,신비한 요리사전,fantastic_cooks,3598355369,2,음식,biography
4214,빛나리,romifeeling,2262900705,2,음식,biography
4215,쭈,joopic_,665872155,2,음식,biography
4216,깨 볶는 하우스,ej_living,2000093523,2,음식,biography
4217,🌷김주애 |요리.집밥.홈쿡.육아🌷,jjuaeng2,3148143148,2,음식,biography
4218,제니,jo.and.lee,1189311574,2,음식,biography
4219,최쓰리,_three_choi,3462054888,2,음식,biography
4220,,iwses30,2315582663,2,음식,biography
4221,요리하는 필라테스강사🤘안다정,darununa,472962675,2,음식,biography
4222,규니맘,gunimomlala,1325296081,2,음식,biography
4223,JAY,jay_agnes81,2934620877,2,음식,biography
4224,하재용  Ha-Jaeyong,hajaeyong_official,1496886777,2,음식,biography
4225,sujin,suringe1,1361914029,2,음식,biography
4226,제이든김,sin_hojeong,3251384654,2,음식,biography
4227,이재영,chap_chap_2,2460617330,2,음식,biography
4228,우주최강미녀JYP쌤,jypqueen_,3280001884,2,음식,biography
4229,네뷰,jk010010,3182935335,2,음식,biography
4230,HUD,tear2121212,5835730282,2,음식,biography
4231,쵭,choi__bb,1669781884,2,음식,biography
4232,금별맘 ★ 최상희,cshee32,993115456,2,음식,biography
4233,Mini Kim,mini_chavely,3039751574,2,음식,biography
4234,민쿡스 mincux,mincux77,1442121638,2,음식,biography
4235,Aki 京都 아키맘,ju___1023,398761163,2,음식,biography
4236,🌸부산여자_먹스타그램:),kim_____pink,1992901944,2,음식,biography
4237,이현주,leescook,1685495243,2,음식,biography
4238,상냥한 윤희씨,feeling6262,3900981326,2,음식,biography
4239,경옥,cook.grace.ok,2344412298,2,음식,biography
4240,으뜸,best_choi,1797314777,2,음식,biography
4241,시스터즈 케이크(SISTERSCAKE),sisterscake_kr,2120115268,2,음식,biography
4242,씨스루    C.THROUGH,c.through,3442745307,2,음식,biography
4243,엘라,ella_suh,1100530892,2,음식,biography
4244,soyeon kwon,ssoyam_,1740882372,2,음식,biography
4245,yesica,yesica0075,1425999535,2,음식,biography
4246,레이나 Reina,reina_hyon,4565594430,2,음식,biography
4247,laura's kitchen,laura_jyoon,259300638,2,음식,biography
4248,💗 noroo 영양사 💗,noroo_nyk,3026678032,2,음식,biography
4249,초이린,molynmom,2157792121,2,음식,biography
4250,알꽃,dlstj0430,2245825169,2,음식,biography
4251,디엘라,diella_diary,4039140964,2,음식,biography
4252,햇살.가득 토실's,gloryglorytogod,3319252554,2,음식,biography
4253,행복굽는앤,happyannkim,2148803134,2,음식,biography
4254,벨라네 스윗일상,xingfu.bella,3141014262,2,음식,biography
4255,서경아,travel_stagram_,1439827336,2,음식,biography
4256,강희경(마린),ganet0306,1778683023,2,음식,biography
4257,미니앙쥬,mini__ange,7902782445,2,음식,biography
4258,이순아,salee7908,1429546525,2,음식,biography
4259,아내가 되고 엄마가 되었다🌿,grace_luna_,3461014394,2,음식,biography
4260,행복담아,lovejnkm,7804405121,2,음식,biography
4261,상휘맘 나희주,heeju001,1514664030,2,음식,biography
4262,아재육아스타그램,mom.ddy,2138464578,2,음식,biography
4263,상암동-홍스퀴진-소통,hongscuisine,1714827437,2,음식,biography
4264,습관성형_ 다노는 믿어요. 당신의 가능성은 무한해요.,dano.fit,572539171,2,음식,biography
4265,Chloe Choi,chloechoiii,348739739,2,음식,biography
4266,수현,hehesuhyen,3162769662,2,음식,biography
4267,정민파파,jungminpapa1972,1384764984,2,음식,biography
4268,J.E,jung_eun311,1667679863,2,음식,biography
4269,모델♡마녀율♡,belle621_,3141506141,2,음식,biography
4270,❤️수연이의 먹스타그램❤️,suyeon_foodie,3901047187,2,음식,biography
4271,딸비,talbi_illust,2929721152,2,음식,biography
4272,송송,chaconne1509,2206077839,2,음식,biography
